trace_id,seed,pattern_label,baseline_integrated_lufs,constrained_integrated_lufs,delta_integrated_lufs,baseline_lra_lu,constrained_lra_lu,delta_lra_lu,baseline_onset_density_eps,constrained_onset_density_eps,delta_onset_density_eps,tempo_clamped,gain_clamped,accent_clamped,tempo_delta,gain_delta,accent_delta
batch_exploratory_0111,0,exploratory,-13.564468363392093,-13.556757806096128,0.0,3.1505004323588057,3.151132876933291,0.0,1.3166666666666667,1.3166666666666667,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0112,0,exploratory,-18.66183267902621,-18.703418176620787,0.0,2.15022449395353,2.238928845843269,0.0,1.0333333333333334,1.0333333333333334,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0113,0,exploratory,-11.458025252785363,-11.45241033136574,0.0,3.587268706098495,3.44566630361364,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0114,0,exploratory,-18.027060323640388,-18.051799308956756,0.0,2.348610568083707,2.4236325948951603,0.0,1.1,1.1,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0115,0,exploratory,-12.69565530963724,-12.695523359076082,0.0,4.437456665483122,4.420462466914721,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0116,0,exploratory,-18.09229772115319,-18.12114082101101,0.0,2.0573727093191003,2.1130973870005114,0.0,1.1,1.1,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0117,0,exploratory,-12.142768459967348,-12.140325551182352,0.0,3.4353897431862386,3.5233196711244137,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0118,0,exploratory,-11.569773802068054,-11.55653099702513,0.0,4.191970856668451,4.247352393611852,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_exploratory_0119,0,exploratory,-11.669022065642391,-11.650119496992053,0.0,3.799444210789021,3.723487168991335,0.0,1.45,1.45,0.0,0,0,0,0,0.0,0.0
batch_highdensity_0000,0,sequential,-10.548148289254824,-10.660552556560264,-0.11240426730543973,3.039414303520532,3.6331063519814553,0.5936920484609232,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0001,0,sequential,-10.62627887188979,-10.733249751225541,-0.10697087933575133,3.263139134465572,3.8405897952237424,0.5774506607581706,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.3018152731146695,0.0
batch_highdensity_0002,0,sequential,-10.637956785156621,-10.794237189701581,0.0,3.769854005558864,3.976976978942634,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_highdensity_0003,0,sequential,-10.590481000879123,-10.733249751225541,-0.14276875034641812,3.1908286467864713,3.8405897952237424,0.6497611484372712,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0004,0,sequential,-10.580799766162597,-10.733025332462137,-0.1522255662995402,3.141115612783304,3.8293191755980214,0.6882035628147172,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0005,0,sequential,-10.588002902530723,-10.710598630543174,-0.12259572801245078,3.1400199492392744,3.771963757931097,0.6319438086918225,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0006,0,sequential,-10.546828369007592,-10.64760614855998,-0.10077777955238787,3.0394143035198518,3.6339561323635223,0.5945418288436706,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0007,0,sequential,-10.425442297486695,-10.560245580414156,-0.1348032829274608,2.7481686436692083,3.2753468522126123,0.527178208543404,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.2295648482484471,0.0
batch_highdensity_0008,0,sequential,-10.431871277220345,-10.610233204291513,-0.17836192707116716,3.0812931262904772,3.483389248950667,0.4020961226601898,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.5396028845971382,0.0
batch_highdensity_0009,0,sequential,-10.635655051628616,-10.801454515969048,-0.16579946434043258,3.3060101419512264,4.022809537275407,0.7167993953241805,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0010,0,sequential,-10.527120283205958,-10.65956379796232,0.0,3.4697260814973827,3.606271489330526,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_highdensity_0011,0,sequential,-10.590481000879123,-10.733249751225541,-0.14276875034641812,3.1908286467864713,3.8405897952237424,0.6497611484372712,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0012,0,sequential,-10.634224506412844,-10.7740437447909,-0.1398192383780561,3.6325282422898493,4.021655939856133,0.38912769756628407,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.19468324195597783,0.0
batch_highdensity_0013,0,sequential,-10.546453825203399,-10.662377822954271,-0.11592399775087259,3.039414303520532,3.633106353563454,0.5936920500429217,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0014,0,sequential,-10.64150943611683,-10.796286142957182,-0.1547767068403516,3.6606662739388494,4.149385808414314,0.48871953447546446,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.5443057424771245,0.0
batch_highdensity_0015,0,sequential,-10.503686609786913,-10.634004176712995,0.0,3.346640999214353,3.527787336876335,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_highdensity_0016,0,sequential,-10.649489137831148,-10.764857019534798,-0.11536788170364964,3.250337946418064,3.971277762348091,0.7209398159300271,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0017,0,sequential,-10.689710432656797,-10.7740437447909,-0.08433331213410256,3.46649783807044,4.021655939856133,0.5551581017856932,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.9952634314562735,0.0
batch_highdensity_0018,0,sequential,-10.585942482252275,-10.740489181105145,-0.15454669885287053,3.141115612783304,3.8094707016760108,0.6683550888927066,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0019,0,sequential,-10.603675871059071,-10.730387140566457,-0.12671126950738554,3.3216871183989003,3.8405897952237424,0.5189026768248421,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.8725093000159235,0.0
batch_highdensity_0020,0,sequential,-10.541362342765757,-10.641124505315492,-0.09976216254973558,3.070028787714964,3.646814128379445,0.5767853406644807,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0021,0,sequential,-10.42765078855462,-10.618446406974877,-0.19079561842025683,2.8888064216254534,3.392456893108438,0.5036504714829846,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.8180672177988458,0.0
batch_highdensity_0022,0,sequential,-10.638799466346917,-10.8038174719653,-0.1650180056183821,3.3112201502924368,4.068193771350025,0.7569736210575879,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0023,0,sequential,-10.580799766162597,-10.733025332462137,-0.1522255662995402,3.141115612783304,3.8293191755980214,0.6882035628147172,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0024,0,sequential,-10.484303784497468,-10.614739507033336,-0.13043572253586788,2.801186684515109,3.4242839799116247,0.6230972953965157,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0025,0,sequential,-10.549214030866603,-10.65795371636413,-0.1087396854975271,3.039414303520532,3.6339564432500744,0.5945421397295423,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0026,0,sequential,-10.585969573746972,-10.65795371636413,-0.07198414261715769,3.1047769614144016,3.6339564432500744,0.5291794818356728,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.3773729574025682,0.0
batch_highdensity_0027,0,sequential,-10.540500880167107,-10.66429625558183,-0.12379537541472274,2.925231669377524,3.5962838948056817,0.6710522254281575,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0028,0,sequential,-10.55753478076427,-10.662514923192642,-0.1049801424283725,3.012676119827395,3.6292938440959084,0.6166177242685134,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5095315869640638,0.0
batch_highdensity_0029,0,sequential,-10.589001738838617,-10.71135733852091,-0.12235559968229381,3.1400199492392744,3.771963757931097,0.6319438086918225,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0030,0,sequential,-10.541045044706088,-10.711229858852494,-0.17018481414640618,3.07099473404965,3.7246225557853965,0.6536278217357463,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0031,0,sequential,-10.549214030866603,-10.65795371636413,-0.1087396854975271,3.039414303520532,3.6339564432500744,0.5945421397295423,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0032,0,sequential,-10.580799766162597,-10.727496657690555,-0.14669689152795762,3.141115612783304,3.8293191755971367,0.6882035628138325,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0033,0,sequential,-10.637397657519735,-10.774396691862675,-0.13699903434294036,3.2673277337261766,4.021650342695354,0.7543226089691775,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0034,0,sequential,-10.569138584178402,-10.662514923192642,-0.09337633901423992,3.0694337812441876,3.6292938440959084,0.5598600628517207,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.2682522488537922,0.0
batch_highdensity_0035,0,sequential,-10.590481000879123,-10.733249751225541,-0.14276875034641812,3.1908286467864713,3.8405897952237424,0.6497611484372712,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0036,0,sequential,-10.571451401306026,-10.662514923192642,-0.09106352188661582,3.11502621982574,3.6292938440959084,0.5142676242701683,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.067390705544585,0.0
batch_highdensity_0037,0,sequential,-10.535283208815633,-10.733025332462137,-0.19774212364650445,3.377055027641534,3.8293191755980214,0.4522641479564875,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.5283016639110821,0.0
batch_highdensity_0038,0,sequential,-10.592545444757125,-10.730387140566457,-0.1378416958093318,3.1908286467864713,3.8405897952237424,0.6497611484372712,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0039,0,sequential,-10.580799766162597,-10.733025332462137,-0.1522255662995402,3.141115612783304,3.8293191755980214,0.6882035628147172,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0040,0,sequential,-10.705844435150803,-10.778790298417936,-0.07294586326713315,3.3974135828106906,4.021650342695354,0.6242367598846634,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.3019115669189953,0.0
batch_highdensity_0041,0,sequential,-10.56135984534406,-10.768349271118772,-0.20698942577471335,3.547499296638996,3.9391908354287626,0.39169153878976637,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.3442833014394883,0.0
batch_highdensity_0042,0,sequential,-10.590532361701968,-10.774335497684548,-0.1838031359825809,3.502190256983482,4.021650342525987,0.5194600855425051,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.6519297959799568,0.0
batch_highdensity_0043,0,sequential,-10.637397657519735,-10.77992684537231,-0.14252918785257584,3.2673277337261766,4.021650342695354,0.7543226089691775,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0044,0,sequential,-10.607814403468437,-10.8038174719653,-0.19600306849686255,3.5723769725897814,4.068193771350025,0.4958167987602433,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.47697123227078575,0.0
batch_highdensity_0045,0,sequential,-10.539126626443874,-10.66207473450766,-0.12294810806378642,2.968340246381633,3.6062763103675053,0.6379360639858724,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0046,0,sequential,-10.646819501160595,-10.774396691862675,-0.1275771907020804,3.490495291754387,4.021650342695354,0.531155050940967,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.8555384382053366,0.0
batch_highdensity_0047,0,sequential,-10.543985711321861,-10.663518124301481,-0.1195324129796198,2.968340246381633,3.6292938752575434,0.6609536288759106,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0048,0,sequential,-10.63372699980958,-10.770413926868487,-0.13668692705890706,3.2876772298849115,4.021650342525982,0.7339731126410705,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0049,0,sequential,-10.5622558973887,-10.662514803379038,0.0,3.5002307985370926,3.6292938373905628,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_highdensity_0050,0,sequential,-10.533040042768318,-10.733249751225541,-0.20020970845722275,3.479245500154768,3.8405897952237424,0.3613442950689745,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.14877267402988664,0.0
batch_highdensity_0051,0,sequential,-10.5304149105725,-10.66351825312598,0.0,3.4854653951260595,3.629293879109877,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_highdensity_0052,0,sequential,-10.634244001110346,-10.763404004876085,-0.12916000376573855,3.2876772298693275,4.021655939855245,0.7339787099859176,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0053,0,sequential,-10.515752060483974,-10.635197098059844,-0.11944503757587022,2.873574956536892,3.527787353163639,0.6542123966267468,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0054,0,sequential,-10.64016613638973,-10.78638940529917,-0.1462232689094396,3.250338102796791,3.9865157593218807,0.7361776565250899,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0055,0,sequential,-10.543985711321861,-10.663518124301481,-0.1195324129796198,2.968340246381633,3.6292938752575434,0.6609536288759106,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0056,0,sequential,-10.639168490946505,-10.786680483614406,-0.14751199266790138,3.250338102796791,3.9769792819797427,0.7266411791829519,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0057,0,sequential,-10.546828369007592,-10.653174281407049,-0.10634591239945657,3.0394143035198518,3.6339564432407094,0.5945421397208577,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5836249209524964,0.0
batch_highdensity_0058,0,sequential,-10.644431571119028,-10.803067854406835,-0.158636283287807,3.3781008942580506,4.068193771350025,0.6900928770919741,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-1.5273313683880227,0.0
batch_highdensity_0059,0,sequential,-10.531068507794087,-10.733025332462137,-0.20195682466805032,3.376483345566145,3.8293191755980214,0.45283583003187644,1.1833333333333333,1.1833333333333333,0.0,0,1,0,0,-0.5359188249552372,0.0
batch_irregular_0000,0,sequential,-17.683418276998317,-17.63760864971652,0.0,3.787261031631811,3.590770542834253,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_irregular_0001,0,sequential,-11.670727431555562,-11.684765560638004,0.0,4.830546145195068,4.857959198330326,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0002,0,sequential,-18.21529907197374,-18.203804189562074,0.0,3.000094115290789,3.101984820582281,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_irregular_0003,0,sequential,-11.895625985410943,-11.903637510484325,0.0,4.835512060868545,4.857959200001874,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0004,0,sequential,-13.000851022817509,-13.021392091405819,0.0,4.793432688866199,4.857959200216444,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0005,0,sequential,-12.25712081333147,-12.268773878664422,0.0,4.791636301151222,4.857959195044794,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0006,0,sequential,-12.174903293286077,-12.15760176093601,0.0,4.878055570670087,4.857959191618885,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0007,0,sequential,-13.201921564883424,-13.18111464054606,0.0,4.776540360257812,4.784826761347757,0.0,1.05,1.05,0.0,0,0,0,0,0.0,0.0
batch_irregular_0008,0,sequential,-11.852137110769196,-11.862971434887392,0.0,4.871767166373534,4.818811790560245,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0009,0,sequential,-13.081583872430722,-13.092891894341703,0.0,4.574869121533943,4.628344217845564,0.0,1.1,1.1,0.0,0,0,0,0,0.0,0.0
batch_irregular_0010,0,sequential,-12.844028692694357,-12.842502076744161,0.0,4.339668321389521,4.365636557444795,0.0,1.1,1.1,0.0,0,0,0,0,0.0,0.0
batch_irregular_0011,0,sequential,-12.523684144203502,-12.532298691812883,0.0,4.887768186780818,4.857959202251395,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0012,0,sequential,-12.786326080532554,-12.78667184687172,0.0,4.582833336540334,4.609518145287094,0.0,1.1666666666666667,1.1666666666666667,0.0,0,0,0,0,0.0,0.0
batch_irregular_0013,0,sequential,-12.085922375724765,-12.076887474258724,0.0,4.886888151005378,4.857959197059579,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0014,0,sequential,-13.081192686217731,-13.077789264827235,0.0,4.660058921807911,4.6086273189573355,0.0,1.1666666666666667,1.1666666666666667,0.0,0,0,0,0,0.0,0.0
batch_irregular_0015,0,sequential,-12.910335062821785,-12.9259386678577,0.0,4.464563338111208,4.48635656069726,0.0,1.15,1.15,0.0,0,0,0,0,0.0,0.0
batch_irregular_0016,0,sequential,-17.39153636377764,-17.369787203748462,0.0,3.4599116327606936,3.4282793721833578,0.0,0.9,0.9,0.0,0,0,0,0,0.0,0.0
batch_irregular_0017,0,sequential,-12.415373007899596,-12.420121104494376,0.0,4.93824764774938,4.857959199632045,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0018,0,sequential,-16.964246380237878,-16.94310558456708,0.0,3.5454505942080985,3.470516291637658,0.0,0.9666666666666667,0.9666666666666667,0.0,0,0,0,0,0.0,0.0
batch_irregular_0019,0,sequential,-12.176557102870646,-12.165817546257069,0.0,4.878055570670467,4.8579591947881156,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0020,0,sequential,-11.517805296021235,-11.530764591716233,0.0,4.9000896551270845,4.857959200340829,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0021,0,sequential,-13.480335900865894,-13.491002562456323,0.0,4.575013548697413,4.49083217496133,0.0,1.1,1.1,0.0,0,0,0,0,0.0,0.0
batch_irregular_0022,0,sequential,-12.188178374034857,-12.192138484322827,0.0,4.853433117289695,4.857959200155111,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0023,0,sequential,-12.14767086542427,-12.143220802859338,0.0,4.894330620822467,4.857959203521366,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0024,0,sequential,-12.196650035655479,-12.19549554289985,0.0,4.841995125928294,4.812363015539164,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0025,0,sequential,-12.915828711792082,-12.937756510726325,0.0,4.591955817222059,4.592376108148162,0.0,1.1666666666666667,1.1666666666666667,0.0,0,0,0,0,0.0,0.0
batch_irregular_0026,0,sequential,-11.514046541852993,-11.51324627396454,0.0,4.900089655153977,4.857959201354911,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0027,0,sequential,-17.554714539286163,-17.59065687736938,0.0,3.4626922345538986,3.590770550354023,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_irregular_0028,0,sequential,-11.572458212884815,-11.56580905510736,0.0,4.830433336441786,4.857959202175584,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0029,0,sequential,-11.944920599045696,-11.93839387085598,0.0,4.787781264685169,4.8579591945936755,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0030,0,sequential,-12.411915578370648,-12.40910484300294,0.0,4.938247647749,4.857959201992662,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0031,0,sequential,-17.112053855583266,-17.111395633946554,0.0,3.397870333664237,3.4154144406692666,0.0,0.95,0.95,0.0,0,0,0,0,0.0,0.0
batch_irregular_0032,0,sequential,-13.246917921431805,-13.253242361211434,0.0,4.8625089053396024,4.765589747962181,0.0,1.0666666666666667,1.0666666666666667,0.0,0,0,0,0,0.0,0.0
batch_irregular_0033,0,sequential,-17.16979232000831,-17.158025827028997,0.0,3.3773850790411437,3.4705162882665483,0.0,0.9666666666666667,0.9666666666666667,0.0,0,0,0,0,0.0,0.0
batch_irregular_0034,0,sequential,-18.18018477448108,-18.194871143792156,0.0,2.99954503968441,2.962064799208683,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_irregular_0035,0,sequential,-17.17808243702075,-17.215363824255874,0.0,3.3020476749555794,3.427616842022541,0.0,0.95,0.95,0.0,0,0,0,0,0.0,0.0
batch_irregular_0036,0,sequential,-12.984350826120345,-12.971245827938493,0.0,4.791939962456226,4.857959191585998,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0037,0,sequential,-11.827014389332826,-11.833885811716629,0.0,4.928065360353697,4.857959203561556,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0038,0,sequential,-12.797931390676583,-12.786215009839996,0.0,4.841029819973336,4.857959200185816,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0039,0,sequential,-13.269026109479118,-13.257715165898924,0.0,4.666866821369879,4.667016218263775,0.0,1.1,1.1,0.0,0,0,0,0,0.0,0.0
batch_irregular_0040,0,sequential,-12.864842907041572,-12.853020445981938,0.0,4.6435036895172,4.608627314626938,0.0,1.1666666666666667,1.1666666666666667,0.0,0,0,0,0,0.0,0.0
batch_irregular_0041,0,sequential,-17.53376344510191,-17.598661889937944,0.0,3.349750080076543,3.4282793497190482,0.0,0.9,0.9,0.0,0,0,0,0,0.0,0.0
batch_irregular_0042,0,sequential,-13.044627154956684,-13.037603616881896,0.0,4.68667055783046,4.744913245073576,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0043,0,sequential,-12.991406014284083,-12.997264122241756,0.0,4.791948026524999,4.857959197359529,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0044,0,sequential,-17.521655138897945,-17.549796594799552,0.0,3.349750794306491,3.4282793582526025,0.0,0.9,0.9,0.0,0,0,0,0,0.0,0.0
batch_irregular_0045,0,sequential,-17.148291984854225,-17.16386481449669,0.0,3.3163454634221576,3.3783620878312988,0.0,0.9833333333333333,0.9833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0046,0,sequential,-12.181065078916559,-12.185842373196804,0.0,4.785226057577777,4.8123630213189035,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0047,0,sequential,-17.636475613759945,-17.628761861299033,0.0,3.194876872359142,3.249834905973003,0.0,0.8666666666666667,0.8666666666666667,0.0,0,0,0,0,0.0,0.0
batch_irregular_0048,0,sequential,-12.769894639523217,-12.764998827245671,0.0,4.9031790279937795,4.857959189688803,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0049,0,sequential,-12.752264333294125,-12.759761624998523,0.0,4.537616088714984,4.5729586683616965,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0050,0,sequential,-16.935037174263783,-16.936556299523556,0.0,3.5166751379434054,3.432459843101263,0.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0
batch_irregular_0051,0,sequential,-11.673359847450092,-11.689705459354036,0.0,4.830546144854086,4.857959189420514,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0052,0,sequential,-12.182992404662581,-12.177204895031144,0.0,4.734814534880073,4.744913229954452,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0053,0,sequential,-12.648654553257055,-12.640890599896121,0.0,4.799947042716692,4.854399406782642,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0054,0,sequential,-13.0585925015783,-13.038412099306697,0.0,4.630691928529263,4.628344216432437,0.0,1.1,1.1,0.0,0,0,0,0,0.0,0.0
batch_irregular_0055,0,sequential,-11.356535096927201,-11.366753184450568,0.0,4.82558766913697,4.85795920197932,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0056,0,sequential,-17.554714539286163,-17.580431733239,0.0,3.4626922345538986,3.5907705483481998,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_irregular_0057,0,sequential,-12.34417966805226,-12.342173031790301,0.0,4.803445785903053,4.857959193923531,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0058,0,sequential,-12.749663586836453,-12.750973523560518,0.0,4.906809544051017,4.857959195778374,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_irregular_0059,0,sequential,-12.443786540713456,-12.44118266779066,0.0,4.926696970228058,4.857959193578168,0.0,1.1833333333333333,1.1833333333333333,0.0,0,0,0,0,0.0,0.0
batch_lowdensity_0000,0,sequential,-21.873835591253492,-21.908955623132098,0.0,2.167646182504459,2.173142819887129,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_lowdensity_0001,0,sequential,-21.52352615497114,-21.448040296314527,0.0,2.2857589724111236,2.1089365739628647,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_lowdensity_0002,0,sequential,-22.971579021685976,-22.891048814897605,0.0,2.1908218733898615,1.9205030897752984,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_lowdensity_0003,0,sequential,-21.974243826827966,-21.92475337916134,0.0,3.0321546898034732,2.868353473152986,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_lowdensity_0004,0,sequential,-22.206512458938988,-22.221045812972005,0.0,2.434082411640084,2.3072633697244456,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
batch_lowdensity_0005,0,sequential,-22.648437646856824,-22.67880713410974,0.0,1.9416174228825511,2.000508733274252,0.0,0.85,0.85,0.0,0,0,0,0,0.0,0.0
