trace_id,seed,condition,pattern_label,config_hash,tempo_req,tempo_eff,tempo_req_oob,tempo_eff_oob,tempo_clamped,tempo_delta,gain_req,gain_eff,gain_req_oob,gain_eff_oob,gain_clamped,gain_delta,gain_unit,accent_req,accent_eff,accent_req_oob,accent_eff_oob,accent_clamped,accent_delta,accent_pct_req,accent_pct_eff,integrated_lufs,lra_lu,onset_density_eps,peak_lufs,audio_path,session_report_path
scripted_exploratory_000,0,baseline,exploratory,,140,140,,,0,0,-3.9312629864176603,-3.9312629864176603,,,0,0.0,linear,0.6628108733371997,0.6628108733371997,,,0,0.0,66.28108733371997,66.28108733371997,-12.273000306350292,4.212357927284138,1.45,-10.313082166150405,runs\baseline\scripted_exploratory_000\0\audio.wav,
scripted_exploratory_001,0,baseline,exploratory,,140,140,,,0,0,-3.767892596313467,-3.767892596313467,,,0,0.0,linear,0.5399644760213157,0.5399644760213157,,,0,0.0,53.99644760213157,53.99644760213157,-12.199738448872294,3.5233196769424246,1.45,-10.50777721505158,runs\baseline\scripted_exploratory_001\0\audio.wav,
scripted_exploratory_002,0,baseline,exploratory,,140,140,,,0,0,-4.546760380336256,-4.546760380336256,,,0,0.0,linear,0.5861244019138766,0.5861244019138766,,,0,0.0,58.61244019138766,58.61244019138766,-12.939043442591077,3.8577585920528925,1.45,-11.149080787257706,runs\baseline\scripted_exploratory_002\0\audio.wav,
scripted_exploratory_003,0,baseline,exploratory,,140,140,,,0,0,-4.543468404066349,-4.543468404066349,,,0,0.0,linear,0.5766518673282911,0.5766518673282911,,,0,0.0,57.66518673282911,57.66518673282911,-12.940030289767678,3.7957724861687403,1.45,-11.149520958487761,runs\baseline\scripted_exploratory_003\0\audio.wav,
scripted_exploratory_004,0,baseline,exploratory,,140,140,,,0,0,-4.33490001503923,-4.33490001503923,,,0,0.0,linear,0.5597783056215397,0.5597783056215397,,,0,0.0,55.977830562153976,55.977830562153976,-12.748444637977988,3.578881183464638,1.45,-10.983207881458723,runs\baseline\scripted_exploratory_004\0\audio.wav,
scripted_exploratory_005,0,baseline,exploratory,,140,140,,,0,0,-4.63899047243298,-4.63899047243298,,,0,0.0,linear,0.5871941697032708,0.5871941697032708,,,0,0.0,58.719416970327075,58.719416970327075,-13.034229824660486,3.857758590025231,1.45,-11.241310882797418,runs\baseline\scripted_exploratory_005\0\audio.wav,
scripted_exploratory_006,0,baseline,exploratory,,140,140,,,0,0,-4.041707291076666,-4.041707291076666,,,0,0.0,linear,0.46404682274247716,0.46404682274247716,,,0,0.0,46.40468227424772,46.40468227424772,-12.533829771479454,2.983544509374193,1.45,-11.010878596563794,runs\baseline\scripted_exploratory_006\0\audio.wav,
scripted_exploratory_007,0,baseline,exploratory,,125,125,,,0,0,-5.699035579005001,-5.699035579005001,,,0,0.0,linear,0.6365716663199624,0.6365716663199624,,,0,0.0,63.65716663199624,63.65716663199624,-13.78520829996843,3.470848976490146,1.3,-12.026396606668177,runs\baseline\scripted_exploratory_007\0\audio.wav,
scripted_exploratory_008,0,baseline,exploratory,,136,136,,,0,0,-5.368064800579832,-5.368064800579832,,,0,0.0,linear,0.601498637602181,0.601498637602181,,,0,0.0,60.1498637602181,60.1498637602181,-13.642068840607655,3.4197343138915244,1.4,-11.895819659127309,runs\baseline\scripted_exploratory_008\0\audio.wav,
scripted_exploratory_009,0,baseline,exploratory,,140,140,,,0,0,-5.0216755768959676,-5.0216755768959676,,,0,0.0,linear,0.5582396555847584,0.5582396555847584,,,0,0.0,55.82396555847584,55.82396555847584,-13.442230209478849,3.5652221816753116,1.45,-11.669983447200197,runs\baseline\scripted_exploratory_009\0\audio.wav,
scripted_repetitive_000,0,baseline,repetitive,,140,140,,,0,0,-3.9658394357130073,-3.9658394357130073,,,0,0.0,linear,0.49070631970258805,0.49070631970258805,,,0,0.0,49.0706319702588,49.0706319702588,-12.307722029491893,3.147716937645871,1.1833333333333333,-10.83322574210916,runs\baseline\scripted_repetitive_000\0\audio.wav,
scripted_repetitive_001,0,baseline,repetitive,,140,140,,,0,0,-3.6966131212912963,-3.6966131212912963,,,0,0.0,linear,0.5861965939647509,0.5861965939647509,,,0,0.0,58.619659396475086,58.619659396475086,-11.963999848593762,3.7079597474120103,1.1833333333333333,-10.289397936732538,runs\baseline\scripted_repetitive_001\0\audio.wav,
scripted_repetitive_002,0,baseline,repetitive,,129,129,,,0,0,-5.581026185083969,-5.581026185083969,,,0,0.0,linear,0.5739861949957017,0.5739861949957017,,,0,0.0,57.39861949957017,57.39861949957017,-13.682037123237944,3.4038761776817488,1.0833333333333333,-12.15735692797805,runs\baseline\scripted_repetitive_002\0\audio.wav,
scripted_repetitive_003,0,baseline,repetitive,,140,140,,,0,0,-4.375823202990938,-4.375823202990938,,,0,0.0,linear,0.6806239737274091,0.6806239737274091,,,0,0.0,68.06239737274092,68.06239737274092,-12.571612460904106,4.157248692117262,1.1833333333333333,-10.731521421345152,runs\baseline\scripted_repetitive_003\0\audio.wav,
scripted_repetitive_004,0,baseline,repetitive,,136,136,,,0,0,-5.4523227331489,-5.4523227331489,,,0,0.0,linear,0.6036709721278196,0.6036709721278196,,,0,0.0,60.367097212781964,60.367097212781964,-13.595502231485842,3.5574756657936337,1.15,-12.008909108850993,runs\baseline\scripted_repetitive_004\0\audio.wav,
scripted_repetitive_005,0,baseline,repetitive,,140,140,,,0,0,-4.56196266703526,-4.56196266703526,,,0,0.0,linear,0.6414219474498146,0.6414219474498146,,,0,0.0,64.14219474498147,64.14219474498147,-12.795876527598034,3.969225410224009,1.1833333333333333,-11.049067856410767,runs\baseline\scripted_repetitive_005\0\audio.wav,
scripted_repetitive_006,0,baseline,repetitive,,140,140,,,0,0,-5.026713359609506,-5.026713359609506,,,0,0.0,linear,0.543488372093021,0.543488372093021,,,0,0.0,54.348837209302104,54.348837209302104,-13.33776659807659,3.455033431924054,1.1833333333333333,-11.75512858956635,runs\baseline\scripted_repetitive_006\0\audio.wav,
scripted_repetitive_007,0,baseline,repetitive,,140,140,,,0,0,-4.281900310810695,-4.281900310810695,,,0,0.0,linear,0.5553157042633571,0.5553157042633571,,,0,0.0,55.531570426335705,55.531570426335705,-12.585145110893311,3.5216236133881065,1.1833333333333333,-10.985911313354558,runs\baseline\scripted_repetitive_007\0\audio.wav,
scripted_repetitive_008,0,baseline,repetitive,,140,140,,,0,0,-4.002107528026462,-4.002107528026462,,,0,0.0,linear,0.544580419580424,0.544580419580424,,,0,0.0,54.4580419580424,54.4580419580424,-12.316385848315946,3.4819973674910027,1.1833333333333333,-10.728319596056469,runs\baseline\scripted_repetitive_008\0\audio.wav,
scripted_repetitive_009,0,baseline,repetitive,,140,140,,,0,0,-4.066891359646942,-4.066891359646942,,,0,0.0,linear,0.6090546697038816,0.6090546697038816,,,0,0.0,60.905466970388154,60.905466970388154,-12.311412179252072,3.7881536125255977,1.1833333333333333,-10.63698687626692,runs\baseline\scripted_repetitive_009\0\audio.wav,
scripted_sequential_000,0,baseline,sequential,,140,140,,,0,0,-4.37540809682015,-4.37540809682015,,,0,0.0,linear,0.6284960422164163,0.6284960422164163,,,0,0.0,62.84960422164163,62.84960422164163,-12.61422802053073,3.935839072146706,1.1833333333333333,-10.871191131201973,runs\baseline\scripted_sequential_000\0\audio.wav,
scripted_sequential_001,0,baseline,sequential,,140,140,,,0,0,-4.013676281066431,-4.013676281066431,,,0,0.0,linear,0.6684417040359001,0.6684417040359001,,,0,0.0,66.84417040359001,66.84417040359001,-12.215940815299774,4.0315052403179745,1.1833333333333333,-10.439850980626794,runs\baseline\scripted_sequential_001\0\audio.wav,
scripted_sequential_002,0,baseline,sequential,,140,140,,,0,0,-3.920486366328721,-3.920486366328721,,,0,0.0,linear,0.5460122699386518,0.5460122699386518,,,0,0.0,54.60122699386518,54.60122699386518,-12.233574797606002,3.4974828053628038,1.1833333333333333,-10.642663643619787,runs\baseline\scripted_sequential_002\0\audio.wav,
scripted_sequential_003,0,baseline,sequential,,130,130,,,0,0,-5.451681688737287,-5.451681688737287,,,0,0.0,linear,0.5898985538527727,0.5898985538527727,,,0,0.0,58.98985538527727,58.98985538527727,-13.538396303686602,3.6149340414703506,1.0833333333333333,-11.979810124938165,runs\baseline\scripted_sequential_003\0\audio.wav,
scripted_sequential_004,0,baseline,sequential,,140,140,,,0,0,-4.099806038106222,-4.099806038106222,,,0,0.0,linear,0.5258764607679354,0.5258764607679354,,,0,0.0,52.58764607679354,52.58764607679354,-12.416845334124064,3.4077878370544177,1.1833333333333333,-10.873259478564261,runs\baseline\scripted_sequential_004\0\audio.wav,
scripted_sequential_005,0,baseline,sequential,,140,140,,,0,0,-4.878546850850142,-4.878546850850142,,,0,0.0,linear,0.4810516342965607,0.4810516342965607,,,0,0.0,48.10516342965607,48.10516342965607,-13.235271157687214,3.1520778734546546,1.1833333333333333,-11.792916686127962,runs\baseline\scripted_sequential_005\0\audio.wav,
scripted_sequential_006,0,baseline,sequential,,140,140,,,0,0,-3.7367650064489006,-3.7367650064489006,,,0,0.0,linear,0.645035885167477,0.645035885167477,,,0,0.0,64.5035885167477,64.5035885167477,-11.960613832722915,3.997897188997637,1.1833333333333333,-10.185150497317744,runs\baseline\scripted_sequential_006\0\audio.wav,
scripted_sequential_007,0,baseline,sequential,,140,140,,,0,0,-4.92955242050466,-4.92955242050466,,,0,0.0,linear,0.5438848920863542,0.5438848920863542,,,0,0.0,54.38848920863541,54.38848920863541,-13.243546686680942,3.49748280300404,1.1833333333333333,-11.656693713152602,runs\baseline\scripted_sequential_007\0\audio.wav,
scripted_sequential_008,0,baseline,sequential,,140,140,,,0,0,-5.098592409380283,-5.098592409380283,,,0,0.0,linear,0.5927272727272894,0.5927272727272894,,,0,0.0,59.27272727272894,59.27272727272894,-13.3676338600557,3.7144112429899288,1.1833333333333333,-11.682795573462544,runs\baseline\scripted_sequential_008\0\audio.wav,
scripted_sequential_009,0,baseline,sequential,,140,140,,,0,0,-4.603627787043271,-4.603627787043271,,,0,0.0,linear,0.5481575603557776,0.5481575603557776,,,0,0.0,54.815756035577756,54.815756035577756,-12.917710171067599,3.497482811505945,1.1833333333333333,-11.325805052526505,runs\baseline\scripted_sequential_009\0\audio.wav,
stress_abruptswitch_000,0,baseline,sequential,,140,140,,,0,0,-3.8898760057607595,-3.8898760057607595,,,0,0.0,linear,0.6515287769784791,0.6515287769784791,,,0,0.0,65.15287769784791,65.15287769784791,-12.11029140829144,3.9978971952596556,1.1833333333333333,-10.338261490057162,runs\baseline\stress_abruptswitch_000\0\audio.wav,
stress_abruptswitch_001,0,baseline,sequential,,140,140,,,0,0,-3.8152847754210466,-3.8152847754210466,,,0,0.0,linear,0.7057942057940964,0.7057942057940964,,,0,0.0,70.57942057940963,70.57942057940963,-11.991404634831863,4.207840209927955,1.1833333333333333,-10.171914063969481,runs\baseline\stress_abruptswitch_001\0\audio.wav,
stress_abruptswitch_002,0,baseline,sequential,,140,140,,,0,0,-4.048742348324682,-4.048742348324682,,,0,0.0,linear,0.5164835164835921,0.5164835164835921,,,0,0.0,51.64835164835922,51.64835164835922,-12.374431105389077,3.352622713354444,1.1833333333333333,-10.848873488354647,runs\baseline\stress_abruptswitch_002\0\audio.wav,
stress_abruptswitch_003,0,baseline,sequential,,140,140,,,0,0,-3.913458426918734,-3.913458426918734,,,0,0.0,linear,0.6476802939825019,0.6476802939825019,,,0,0.0,64.76802939825019,64.76802939825019,-12.137307252166915,3.9978971955045584,1.1833333333333333,-10.361843914217186,runs\baseline\stress_abruptswitch_003\0\audio.wav,
stress_abruptswitch_004,0,baseline,sequential,,140,140,,,0,0,-3.674019586030301,-3.674019586030301,,,0,0.0,linear,0.6719630958482038,0.6719630958482038,,,0,0.0,67.19630958482038,67.19630958482038,-11.873731522481036,4.073749516839859,1.1833333333333333,-10.100194286307744,runs\baseline\stress_abruptswitch_004\0\audio.wav,
stress_highrate_000,0,baseline,sequential,,140,140,,,0,0,0.2711631658769725,0.2711631658769725,,,0,0.0,linear,0.5668127053668829,0.5668127053668829,,,0,0.0,56.68127053668829,56.68127053668829,-10.662515157506611,3.6292938456745283,1.1833333333333333,-9.038985857541103,runs\baseline\stress_highrate_000\0\audio.wav,
stress_highrate_001,0,baseline,sequential,,140,140,,,0,0,-0.8944533991083861,-0.8944533991083861,,,0,0.0,linear,0.5874125874125969,0.5874125874125969,,,0,0.0,58.74125874125969,58.74125874125969,-10.642321591270749,3.646814126272849,1.1833333333333333,-8.970377945863266,runs\baseline\stress_highrate_001\0\audio.wav,
stress_highrate_002,0,baseline,sequential,,140,140,,,0,0,0.0872837833519553,0.0872837833519553,,,0,0.0,linear,0.5815334773218344,0.5815334773218344,,,0,0.0,58.153347732183434,58.153347732183434,-10.65795397987821,3.6339564416518737,1.1833333333333333,-9.038985887193999,runs\baseline\stress_highrate_002\0\audio.wav,
stress_highrate_003,0,baseline,sequential,,140,140,,,0,0,-0.21473914553476467,-0.21473914553476467,,,0,0.0,linear,0.5867556468172465,0.5867556468172465,,,0,0.0,58.675564681724644,58.675564681724644,-10.646468570959076,3.64681412938638,1.1833333333333333,-9.004640251661375,runs\baseline\stress_highrate_003\0\audio.wav,
stress_highrate_004,0,baseline,sequential,,140,140,,,0,0,-1.020896071663622,-1.020896071663622,,,0,0.0,linear,0.5303944315545134,0.5303944315545134,,,0,0.0,53.03944315545134,53.03944315545134,-10.614624755970913,3.3957610306918067,1.1833333333333333,-9.05699890214129,runs\baseline\stress_highrate_004\0\audio.wav,
stress_highrate_005,0,baseline,sequential,,140,140,,,0,0,-1.123850297923865,-1.123850297923865,,,0,0.0,linear,0.5646437994722938,0.5646437994722938,,,0,0.0,56.46437994722938,56.46437994722938,-10.66411087415485,3.6292938752529693,1.1833333333333333,-9.042881885018737,runs\baseline\stress_highrate_005\0\audio.wav,
stress_highrate_006,0,baseline,sequential,,140,140,,,0,0,0.3101407533269239,0.3101407533269239,,,0,0.0,linear,0.6578645235361519,0.6578645235361519,,,0,0.0,65.78645235361519,65.78645235361519,-10.763404145062767,4.021655944745033,1.1833333333333333,-9.00583308871723,runs\baseline\stress_highrate_006\0\audio.wav,
stress_highrate_007,0,baseline,sequential,,140,140,,,0,0,0.7419625700935057,0.7419625700935057,,,0,0.0,linear,0.5978520286396231,0.5978520286396231,,,0,0.0,59.785202863962304,59.785202863962304,-10.705517318580437,3.796824921309655,1.1833333333333333,-9.008154786982612,runs\baseline\stress_highrate_007\0\audio.wav,
stress_highrate_008,0,baseline,sequential,,140,140,,,0,0,-1.555961790042887,-1.555961790042887,,,0,0.0,linear,0.6160373355961044,0.6160373355961044,,,0,0.0,61.60373355961044,61.60373355961044,-10.733249456857099,3.8405897890598766,1.1833333333333333,-9.040133808219403,runs\baseline\stress_highrate_008\0\audio.wav,
